romantic comedy Q860626,fantasy film Q157394,dystopian films Q20443008,children’s film Q2143665,coming-of-age film (Q102429885),martial arts film (Q1033891),historical film ,Adventure films
https://zh.wikipedia.org/wiki/%E5%B0%8F%E5%A7%91%E5%B1%85%E8%99%95,https://zh.wikipedia.org/wiki/%E5%A5%87%E5%B9%BB%E5%9F%8E%E5%B8%82,,,,https://zh.wikipedia.org/wiki/%E6%96%B9%E4%B8%96%E7%8E%89_(%E9%9B%BB%E5%BD%B1),,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%B8%83%E8%BB%8D%E5%9C%98%EF%BC%9A%E6%9C%80%E5%BE%8C%E6%88%B0%E5%BD%B9
https://zh.wikipedia.org/wiki/%E5%B0%8F%E6%97%B6%E4%BB%A3%EF%BC%9A%E9%9D%92%E6%9C%A8%E6%97%B6%E4%BB%A3,https://zh.wikipedia.org/wiki/%E5%A5%87%E5%B9%BB%E7%B2%BE%E9%9D%88%E4%BA%8B%E4%BB%B6%E7%B0%BF,,,,https://zh.wikipedia.org/wiki/%E6%96%B9%E4%B8%96%E7%8E%89%E7%BA%8C%E9%9B%86,,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%B8%83%E5%82%B3%E4%BA%BA
https://zh.wikipedia.org/wiki/%E5%B0%8F%E6%99%82%E4%BB%A3%EF%BC%9A%E9%9D%88%E9%AD%82%E7%9B%A1%E9%A0%AD,https://zh.wikipedia.org/wiki/%E5%A5%87%E5%B9%BB%E9%80%86%E7%B7%A3,,,,https://zh.wikipedia.org/wiki/%E6%99%82%E7%A9%BA%E7%89%B9%E8%AD%A6,,https://zh.wikipedia.org/wiki/%E7%A7%BB%E5%8B%95%E5%9F%8E%E5%B8%82%EF%BC%9A%E8%87%B4%E5%91%BD%E5%BC%95%E6%93%8E
https://zh.wikipedia.org/wiki/%E5%B0%8F%E6%9B%BC%E5%93%88%E9%A0%93,https://zh.wikipedia.org/wiki/%E5%A5%87%E7%95%B0%E5%8D%9A%E5%A3%AB_(%E9%9B%BB%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E6%9A%B4%E5%8A%9B%E7%89%B9%E5%8D%80,,https://zh.wikipedia.org/wiki/%E7%A7%A6%E6%97%B6%E6%98%8E%E6%9C%883D%E7%94%B5%E5%BD%B1%E9%BE%99%E8%85%BE%E4%B8%87%E9%87%8C
https://zh.wikipedia.org/wiki/%E5%B0%8F%E8%A6%AA%E8%A6%AA,https://zh.wikipedia.org/wiki/%E5%A5%87%E7%95%B0%E5%8D%9A%E5%A3%AB2%EF%BC%9A%E5%A4%B1%E6%8E%A7%E5%A4%9A%E9%87%8D%E5%AE%87%E5%AE%99,,,,https://zh.wikipedia.org/wiki/%E6%9A%B4%E5%8A%9B%E8%A1%97%E5%8C%BA13%EF%BC%9A%E7%BB%88%E6%9E%81,,https://zh.wikipedia.org/wiki/%E7%A7%98%E8%AA%9E%E5%A4%A2%E5%A2%83
https://zh.wikipedia.org/wiki/%E5%B0%8F%E9%AC%BC%E5%88%9D%E6%88%80,https://zh.wikipedia.org/wiki/%E5%A5%87%E9%96%80%E9%81%81%E7%94%B2_(1982%E5%B9%B4%E9%9B%BB%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E6%9C%80%E4%BD%B3%E6%8B%8D%E6%AA%94,,https://zh.wikipedia.org/wiki/%E7%A7%98%E5%A2%83%E6%8E%A2%E9%9A%AA_(%E9%9B%BB%E5%BD%B1)
https://zh.wikipedia.org/wiki/%E5%B0%91%E7%8B%BC_(%E9%9B%BB%E5%BD%B1),https://zh.wikipedia.org/wiki/%E5%A5%A7%E8%8F%B2%E7%9A%84%E9%81%BA%E8%A8%80,,,,https://zh.wikipedia.org/wiki/%E6%9C%80%E4%BD%B3%E6%8B%8D%E6%AA%94%E4%B9%8B%E5%A4%A7%E9%A1%AF%E7%A5%9E%E9%80%9A,,https://zh.wikipedia.org/wiki/%E7%A6%8F%E7%88%BE%E6%91%A9%E6%96%AF_(2009%E5%B9%B4%E9%9B%BB%E5%BD%B1)
https://zh.wikipedia.org/wiki/%E5%B0%BC%E7%BE%85%E6%B2%B3%E5%AF%B6%E7%9F%B3,https://zh.wikipedia.org/wiki/%E5%A5%B3%E5%B7%AB%E5%80%91,,,,https://zh.wikipedia.org/wiki/%E6%9C%80%E4%BD%B3%E7%A6%8F%E6%98%9F,,https://zh.wikipedia.org/wiki/%E7%A6%81%E5%BF%8C%E6%98%9F%E7%90%83
https://zh.wikipedia.org/wiki/%E5%B0%BD%E5%96%84%E5%B0%BD%E7%BE%8E,https://zh.wikipedia.org/wiki/%E5%A5%B3%E5%B7%AB%E5%AD%A3%E8%8A%82,,,,https://zh.wikipedia.org/wiki/%E6%9C%8B%E5%8F%8B_(1974%E5%B9%B4%E9%9B%BB%E5%BD%B1),,https://zh.wikipedia.org/wiki/%E7%A5%9E%E9%AC%BC%E8%AA%8D%E8%AD%894
https://zh.wikipedia.org/wiki/%E5%B1%B1%E6%B0%B4%E6%9C%89%E7%9B%B8%E9%80%A2_(%E9%9B%BB%E5%BD%B1),https://zh.wikipedia.org/wiki/%E5%A5%B3%E5%B7%AB%E7%8D%B5%E4%BA%BA,,,,https://zh.wikipedia.org/wiki/%E6%9C%AA%E4%BE%86%E8%AD%A6%E5%AF%9F,,https://zh.wikipedia.org/wiki/%E7%A5%9E%E9%AC%BC%E5%9A%8E%E9%87%8E%E4%BA%BA
https://zh.wikipedia.org/wiki/%E5%B7%B4%E9%BB%8E%E5%81%87%E6%9C%9F,https://zh.wikipedia.org/wiki/%E5%A5%B3%E5%B7%AB%EF%BC%9A%E6%AD%B7%E4%BB%A3%E7%9A%84%E5%B7%AB%E8%A1%93,,,,https://zh.wikipedia.org/wiki/%E6%9C%AA%E6%9D%A5%E5%BF%8D%E8%80%85_%E5%BA%86%E4%BA%91%E6%9C%BA%E5%BF%8D%E5%A4%96%E4%BC%A0,,https://zh.wikipedia.org/wiki/%E7%A5%9E%E9%AC%BC%E5%82%B3%E5%A5%87_(2017%E5%B9%B4%E9%9B%BB%E5%BD%B1)
https://zh.wikipedia.org/wiki/%E5%B8%8C%E6%9C%9B%E6%B8%A9%E6%B3%89,https://zh.wikipedia.org/wiki/%E5%A5%B3%E7%8B%BC%E5%82%B3%E5%A5%87,,,,https://zh.wikipedia.org/wiki/%E6%9D%80%E6%89%8B%E4%B9%8B%E7%8E%8B_(1998%E5%B9%B4%E7%94%B5%E5%BD%B1),,https://zh.wikipedia.org/wiki/%E7%A5%9E%E6%8E%A2%E4%BF%8F%E5%AC%8C%E5%A8%83_(2019%E5%B9%B4%E9%9B%BB%E5%BD%B1)
https://zh.wikipedia.org/wiki/%E5%B8%A6%E6%88%91%E5%9B%9E%E5%AE%B6,https://zh.wikipedia.org/wiki/%E5%A6%82%E6%9E%9C%E8%83%BD%E5%86%8D%E6%84%9B%E4%B8%80%E6%AC%A1,,,,https://zh.wikipedia.org/wiki/%E6%9D%80%E6%AD%BB%E6%AF%94%E5%B0%94,,https://zh.wikipedia.org/wiki/%E7%A5%9E%E5%A5%87%E6%B5%B7%E7%9B%97%E5%9B%A2
https://zh.wikipedia.org/wiki/%E5%B9%B4%E5%BA%A6%E6%9C%80%E4%BD%B3%E5%AD%B8%E7%94%9F,https://zh.wikipedia.org/wiki/%E5%A6%96%E5%A4%9C%E5%B0%8B%E7%8B%BC,,,,https://zh.wikipedia.org/wiki/%E6%9D%80%E7%A0%B4%E7%8B%BCII,,https://zh.wikipedia.org/wiki/%E7%A5%9E%E5%A5%87%E5%9B%9B%E4%BE%A0_(1994%E5%B9%B4%E7%94%B5%E5%BD%B1)
https://zh.wikipedia.org/wiki/%E5%B9%B8%E7%A6%8F%E5%85%A5%E5%A0%B4%E5%88%B8,https://zh.wikipedia.org/wiki/%E5%A6%96%E5%A4%9C%E5%B0%8B%E7%8B%BC%E4%B9%8B%E9%AD%94%E9%96%93%E5%8F%9B%E5%BE%92,,,,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%B0%8F%E9%BE%8D_(%E9%9B%BB%E5%BD%B1),,https://zh.wikipedia.org/wiki/%E7%A5%9E%E5%8A%9B%E5%A5%B3%E8%B6%85%E4%BA%BA1984
https://zh.wikipedia.org/wiki/%E5%B9%B8%E7%A6%8F%E7%99%BE%E5%88%86%E7%99%BE_(%E9%9B%BB%E5%BD%B1),https://zh.wikipedia.org/wiki/%E5%A6%96%E5%A4%9C%E5%B0%8B%E7%8B%BC%E5%89%8D%E5%82%B3%E4%B9%8B%E7%8B%BC%E7%A5%9E%E8%AA%95%E7%94%9F,,,,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%B0%8F%E9%BE%8D%E5%82%B3_(1993%E5%B9%B4%E7%BE%8E%E5%9C%8B%E9%9B%BB%E5%BD%B1),,https://zh.wikipedia.org/wiki/%E7%A5%9E%E5%8A%9B%E5%A5%B3%E8%B6%85%E4%BA%BA_(2017%E5%B9%B4%E9%9B%BB%E5%BD%B1)
https://zh.wikipedia.org/wiki/%E5%B9%B8%E9%81%8B%E4%B9%8B%E5%90%BB,https://zh.wikipedia.org/wiki/%E5%A6%96%E5%A4%9C%E5%B0%8B%E7%8B%BC%EF%BC%9A%E8%A1%80%E5%A7%AC%E8%A6%BA%E9%86%92,,,,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%B0%8F%E9%BE%8D%E8%88%87%E6%88%91,,https://zh.wikipedia.org/wiki/%E7%A5%9E%E5%8A%8D%E9%97%96%E6%B1%9F%E6%B9%96_%E4%BA%AC%E9%83%BD%E5%A4%A7%E7%81%AB%E7%AF%87
https://zh.wikipedia.org/wiki/%E5%B9%B8%E9%81%8B13,https://zh.wikipedia.org/wiki/%E5%A6%96%E6%80%AA%E5%A4%A7%E6%88%98%E4%BA%89_(1968%E5%B9%B4%E7%94%B5%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E6%9E%97%E4%B8%96%E6%A6%AE_(%E9%9B%BB%E5%BD%B1),,https://zh.wikipedia.org/wiki/%E7%A5%96%E5%AE%97%E5%8D%81%E4%B9%9D%E4%BB%A3
https://zh.wikipedia.org/wiki/%E5%B9%BC%E9%BD%92%E8%80%81%E5%A9%86,https://zh.wikipedia.org/wiki/%E5%A6%96%E7%8D%B8%E9%83%BD%E5%B8%82_(1987%E5%B9%B4%E5%8B%95%E7%95%AB%E9%9B%BB%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E6%9F%94%E9%81%93%E9%BE%8D%E8%99%8E%E6%A6%9C,,https://zh.wikipedia.org/wiki/%E7%A4%BC%E7%82%AE%E4%B8%83%E5%8F%B7_(%E7%94%B5%E5%BD%B1)
https://zh.wikipedia.org/wiki/%E5%BA%B7%E5%A6%AE%E5%92%8C%E5%8D%A1%E6%8B%89,https://zh.wikipedia.org/wiki/%E5%A6%96%E9%AD%94%E5%A4%A7%E9%AC%A7%E5%94%90%E4%BA%BA%E8%A1%97,,,,https://zh.wikipedia.org/wiki/%E6%A5%9A%E7%95%99%E9%A6%99_(1977%E5%B9%B4%E9%9B%BB%E5%BD%B1),,https://zh.wikipedia.org/wiki/%E7%A2%A7%E6%B5%B7%E8%97%8D%E5%A4%A9_(%E9%9B%BB%E5%BD%B1)
https://zh.wikipedia.org/wiki/%E5%BC%80%E7%BD%97%E7%B4%AB%E7%8E%AB%E7%91%B0,https://zh.wikipedia.org/wiki/%E5%A6%99%E6%83%B3%E5%A4%A9%E5%BC%80,,,,https://zh.wikipedia.org/wiki/%E6%A5%9A%E7%95%99%E9%A6%99%E4%B9%8B%E4%BA%8C%E8%9D%99%E8%9D%A0%E5%82%B3%E5%A5%87,,https://zh.wikipedia.org/wiki/%E7%9C%A0%E7%8B%82%E5%9B%9B%E9%83%8E%E5%8D%8D%E5%AD%97%E6%96%AC
https://zh.wikipedia.org/wiki/%E5%BC%8A%E5%82%A2%E4%BC%99%E2%80%A6%E6%90%9E%E5%A4%A7%E5%92%97,https://zh.wikipedia.org/wiki/%E5%A7%9C%E5%AD%90%E7%89%99_(%E7%94%B5%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E6%A5%B5%E9%81%93%E8%BF%BD%E8%B8%AA,,https://zh.wikipedia.org/wiki/%E7%9C%9F%E6%84%9B%E6%B0%B8%E6%81%86
https://zh.wikipedia.org/wiki/%E5%BC%8A%E5%82%A2%E4%BC%99%E6%92%BB%E9%8C%AF%E5%92%97,https://zh.wikipedia.org/wiki/%E5%AD%94%E5%AD%90_(%E9%9B%BB%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E6%AD%A3%E7%89%8C%E9%9F%8B%E5%B0%8F%E5%AF%B6%E4%B9%8B%E5%A5%89%E6%97%A8%E6%BA%9D%E5%A5%B3,,https://zh.wikipedia.org/wiki/%E7%9C%9F%E5%AF%A6%E7%9A%84%E5%8B%87%E6%B0%A3
https://zh.wikipedia.org/wiki/%E5%BD%88%E9%8B%BC%E7%90%B4%E7%9A%84%E7%B8%BD%E7%B5%B1,https://zh.wikipedia.org/wiki/%E5%AD%94%E9%9B%80%E7%8E%8B,,,,https://zh.wikipedia.org/wiki/%E6%AD%A6%E4%BF%A0_(%E9%9B%BB%E5%BD%B1),,https://zh.wikipedia.org/wiki/%E7%9C%8B%E7%8B%97%E5%9C%A8%E8%AF%B4%E8%AF%9D%E4%B9%8B%E6%97%A7%E9%87%91%E5%B1%B1%E5%8E%86%E9%99%A9%E8%AE%B0
https://zh.wikipedia.org/wiki/%E5%BD%B1%E5%AD%90%E6%84%9B%E4%BA%BA,https://zh.wikipedia.org/wiki/%E5%AD%A4%E7%8D%A8%E4%B9%8B%E5%B3%B6,,,,https://zh.wikipedia.org/wiki/%E6%AD%A6%E6%9E%97%E6%80%AA%E5%85%BD,,
https://zh.wikipedia.org/wiki/%E5%BE%AE%E5%BE%AE%E4%B8%80%E7%AC%91%E5%BE%88%E5%82%BE%E5%9F%8E_(%E9%9B%BB%E5%BD%B1),https://zh.wikipedia.org/wiki/%E5%AE%87%E5%AE%99%E6%80%AA%E7%8D%B8%E5%8D%A1%E7%BE%8E%E6%8B%89,,,,https://zh.wikipedia.org/wiki/%E6%AD%A6%E9%A4%A8_(%E9%9B%BB%E5%BD%B1),,
https://zh.wikipedia.org/wiki/%E5%BE%AE%E7%88%B1%E4%B9%8B%E6%B8%90%E5%85%A5%E4%BD%B3%E5%A2%83,https://zh.wikipedia.org/wiki/%E5%AE%88%E6%8A%A4%E8%80%85%EF%BC%9A%E4%B8%96%E7%BA%AA%E6%88%98%E5%85%83,,,,https://zh.wikipedia.org/wiki/%E6%AD%BB%E4%BA%A1%E9%81%8A%E6%88%B2,,
https://zh.wikipedia.org/wiki/%E5%BF%83%E8%8A%B1%E6%80%92%E6%94%BE_(%E9%9B%BB%E5%BD%B1),https://zh.wikipedia.org/wiki/%E5%AE%89%E5%BE%B7%E7%9A%84%E6%B8%B8%E6%88%8F_(%E7%94%B5%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E6%AE%AD%E5%B1%8D%E5%85%88%E7%94%9F,,
https://zh.wikipedia.org/wiki/%E5%BF%83%E8%8A%B1%E8%B7%AF%E6%94%BE,https://zh.wikipedia.org/wiki/%E5%AE%99%E6%96%AF%E4%B9%8B%E5%AD%90%EF%BC%9A%E8%B5%AB%E6%8B%89%E5%85%8B%E5%8B%92%E6%96%AF,,,,https://zh.wikipedia.org/wiki/%E6%AE%AD%E5%B1%8D%E5%AE%B6%E6%97%8F,,
https://zh.wikipedia.org/wiki/%E5%BF%97%E6%98%8E%E8%88%87%E6%98%A5%E5%AC%8C_(%E9%9B%BB%E5%BD%B1),https://zh.wikipedia.org/wiki/%E5%AE%9D%E8%8E%B2%E7%81%AF_(%E5%8A%A8%E7%94%BB%E7%94%B5%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E6%AE%AD%E5%B1%8D%E8%87%B3%E5%B0%8A,,
https://zh.wikipedia.org/wiki/%E5%BF%98%E6%8E%89%E8%B2%A0%E5%BF%83%E5%A5%B3,https://zh.wikipedia.org/wiki/%E5%AE%BF%E4%B8%BB_(%E9%9B%BB%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E6%AE%BA%E4%B8%8D%E6%AD%BB%E7%9A%84%E5%8B%87%E8%80%85,,
https://zh.wikipedia.org/wiki/%E5%BF%AB%E9%A4%90%E5%9B%BD%E5%AE%B6,https://zh.wikipedia.org/wiki/%E5%AF%82%E9%9D%99%E5%B2%AD_(%E7%94%B5%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E6%AE%BA%E6%89%8B%E5%A3%95,,
https://zh.wikipedia.org/wiki/%E5%BF%BD%E7%84%B6%E5%9B%89%E5%9B%89%E6%94%A3,https://zh.wikipedia.org/wiki/%E5%AF%B6%E8%B2%9D%E8%80%81%E9%97%86%EF%BC%9A%E5%AE%B6%E5%A4%A7%E6%A5%AD%E5%A4%A7,,,,https://zh.wikipedia.org/wiki/%E6%AE%BA%E7%A0%B4%E7%8B%BC_(%E9%9B%BB%E5%BD%B1),,
https://zh.wikipedia.org/wiki/%E6%80%A6%E7%84%B6%E5%BF%83%E5%8A%A8_(%E7%94%B5%E5%BD%B1),https://zh.wikipedia.org/wiki/%E5%B0%81%E7%A5%9E%E4%BC%A0%E5%A5%87,,,,https://zh.wikipedia.org/wiki/%E6%AE%BA%E7%A0%B4%E7%8B%BC%C2%B7%E8%B2%AA%E7%8B%BC,,
https://zh.wikipedia.org/wiki/%E6%80%A7%E6%84%9F%E9%83%BD%E5%B8%82,https://zh.wikipedia.org/wiki/%E5%B0%84%E9%B5%B0%E8%8B%B1%E9%9B%84%E5%82%B3_(1977%E5%B9%B4%E9%9B%BB%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E6%B0%B4%E6%BB%B8%E5%82%B3%E4%B9%8B%E8%8B%B1%E9%9B%84%E6%9C%AC%E8%89%B2,,
https://zh.wikipedia.org/wiki/%E6%80%A7%E6%9C%AC%E6%81%B6,https://zh.wikipedia.org/wiki/%E5%B0%8B%E6%89%BE%E6%96%B0%E6%A8%82%E5%9C%92,,,,https://zh.wikipedia.org/wiki/%E6%B1%BA%E6%88%B0%E7%B4%AB%E7%A6%81%E4%B9%8B%E5%B7%94,,
https://zh.wikipedia.org/wiki/%E6%80%AA%E8%AA%95%E5%B1%8D%E6%96%B0%E5%A8%98,https://zh.wikipedia.org/wiki/%E5%B0%8F%E4%BA%BA%E5%9C%8B%E5%A4%A7%E6%AD%B7%E9%9A%AA,,,,https://zh.wikipedia.org/wiki/%E6%B2%96%E9%9C%84%E6%A8%93,,
https://zh.wikipedia.org/wiki/%E6%81%8B%E4%B8%8A%E4%BD%A0%E7%9A%84%E5%BA%8A,https://zh.wikipedia.org/wiki/%E5%B0%8F%E5%80%A9,,,,https://zh.wikipedia.org/wiki/%E6%B4%AA%E7%86%99%E5%AE%98%E4%B9%8B%E5%B0%91%E6%9E%97%E4%BA%94%E7%A5%96,,
https://zh.wikipedia.org/wiki/%E6%81%8B%E7%88%B1%E9%80%9A%E5%91%8A,https://zh.wikipedia.org/wiki/%E5%B0%8F%E5%8B%87%E8%80%85%E5%80%91%EF%BD%9E%E5%8D%A1%E7%BE%8E%E6%8B%89%EF%BD%9E,,,,https://zh.wikipedia.org/wiki/%E6%B4%AA%E7%A6%8F%E9%BD%8A%E5%A4%A9_(%E9%9B%BB%E5%BD%B1),,
https://zh.wikipedia.org/wiki/%E6%83%85%E4%BA%BA%E7%9C%BC%E8%A3%A1%E5%87%BA%E8%A5%BF%E6%96%BD_(%E9%9B%BB%E5%BD%B1),https://zh.wikipedia.org/wiki/%E5%B0%8F%E5%A5%87%E5%85%B5_(%E9%9B%BB%E8%A6%96%E9%9B%BB%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E6%B5%81%E6%98%9F%E8%9D%B4%E8%9D%B6%E5%8A%8D_(1976%E5%B9%B4%E9%9B%BB%E5%BD%B1),,
https://zh.wikipedia.org/wiki/%E6%83%85%E4%BA%BA%E7%AF%80%E5%BF%AB%E6%A8%82,https://zh.wikipedia.org/wiki/%E5%B0%8F%E7%86%8A%E7%B6%AD%E5%B0%BC%EF%BC%9A%E5%98%9F%E5%98%9F%E7%9A%84%E8%90%AC%E8%81%96%E7%AF%80%E6%AD%B7%E9%9A%AA,,,,https://zh.wikipedia.org/wiki/%E6%B5%B7%E8%BB%8D%E7%AA%81%E6%93%8A%E9%9A%8A,,
https://zh.wikipedia.org/wiki/%E6%83%85%E5%A0%B4%E7%B5%95%E6%A9%8B%E7%8E%8B,https://zh.wikipedia.org/wiki/%E5%B0%8F%E7%8C%AA%E8%BF%9B%E5%9F%8E,,,,https://zh.wikipedia.org/wiki/%E6%BB%85%E9%96%80_(%E9%9B%BB%E5%BD%B1),,
https://zh.wikipedia.org/wiki/%E6%83%85%E6%84%8F%E6%8B%B3%E6%8B%B3,https://zh.wikipedia.org/wiki/%E5%B0%8F%E7%8E%8B%E5%AD%90_(1974%E5%B9%B4%E7%94%B5%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E7%81%AB%E5%B1%B1%E9%AB%98%E6%A0%A1,,
https://zh.wikipedia.org/wiki/%E6%83%85%E6%95%8C%E5%A4%8D%E4%BB%87%E6%88%98,https://zh.wikipedia.org/wiki/%E5%B0%8F%E7%B2%BE%E9%9D%882,,,,https://zh.wikipedia.org/wiki/%E7%81%AB%E6%8B%BC%E6%99%82%E9%80%9F_(1998%E5%B9%B4%E9%9B%BB%E5%BD%B1),,
https://zh.wikipedia.org/wiki/%E6%83%85%E8%BF%B7%E5%B7%B4%E5%A1%9E%E9%9A%86%E6%8B%BF,https://zh.wikipedia.org/wiki/%E5%B0%8F%E9%95%87%E6%80%AA%E5%AE%A2%E6%89%98%E9%A9%AC%E6%96%AF,,,,https://zh.wikipedia.org/wiki/%E7%81%AB%E6%8B%BC%E6%99%82%E9%80%9F2,,
https://zh.wikipedia.org/wiki/%E6%83%85%E8%BF%B7%E7%B4%A2%E7%91%AA%E8%8E%89,https://zh.wikipedia.org/wiki/%E5%B0%8F%E9%A3%9B%E4%BF%A0%E5%BD%BC%E5%BE%97%E6%BD%98_(%E9%9B%BB%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E7%81%AB%E6%8B%BC%E6%99%82%E9%80%9F3,,
https://zh.wikipedia.org/wiki/%E6%83%85%E9%80%A2%E6%95%B5%E6%89%8B_(%E9%A6%99%E6%B8%AF%E9%9B%BB%E5%BD%B1),https://zh.wikipedia.org/wiki/%E5%B0%8F%E9%A3%9B%E8%B1%A1_(2019%E5%B9%B4%E9%9B%BB%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E7%81%AB%E7%87%92%E5%B3%B6_(1991%E5%B9%B4%E9%9B%BB%E5%BD%B1),,
https://zh.wikipedia.org/wiki/%E6%83%85%E9%81%87%E6%9B%BC%E5%93%88%E9%A1%BF,https://zh.wikipedia.org/wiki/%E5%B0%8F%E9%A3%9E%E4%BE%A0%EF%BC%9A%E5%B9%BB%E6%A2%A6%E5%90%AF%E8%88%AA,,,,https://zh.wikipedia.org/wiki/%E7%83%88%E7%81%AB%E6%88%B0%E5%B0%87,,
https://zh.wikipedia.org/wiki/%E6%83%85%E9%99%B7%E7%B4%85%E7%A3%A8%E5%9D%8A,https://zh.wikipedia.org/wiki/%E5%B0%8F%E9%A9%AC%E8%99%8E,,,,https://zh.wikipedia.org/wiki/%E7%84%A1%E6%8B%9B%E5%8B%9D%E6%9C%89%E6%8B%9B,,
https://zh.wikipedia.org/wiki/%E6%83%B3%E6%84%9B%E5%B0%B1%E6%84%9B,https://zh.wikipedia.org/wiki/%E5%B0%8F%E9%AD%94%E5%A5%B3_(%E7%94%B5%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E7%86%B1%E8%A1%80%E9%AB%98%E6%89%8B,,
https://zh.wikipedia.org/wiki/%E6%84%9B_%E6%89%BE%E9%BA%BB%E7%85%A9,https://zh.wikipedia.org/wiki/%E5%B0%91%E5%B9%B4%E6%82%8D%E5%B0%87GO%EF%BC%81%E5%A4%A7%E6%88%B0%E5%B0%91%E5%B9%B4%E6%82%8D%E5%B0%87,,,,https://zh.wikipedia.org/wiki/%E7%88%9B%E9%A0%AD%E4%BD%95,,
https://zh.wikipedia.org/wiki/%E6%84%9B%E4%B8%8A%E8%8D%89%E9%A3%9F%E7%94%B7,https://zh.wikipedia.org/wiki/%E5%B0%91%E5%B9%B4Pi%E7%9A%84%E5%A5%87%E5%B9%BB%E6%BC%82%E6%B5%81_(%E9%9B%BB%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E7%89%B9%E5%8B%99%E8%BF%B7%E5%9F%8E,,
https://zh.wikipedia.org/wiki/%E6%84%9B%E4%BD%A0%E4%B8%80%E7%99%BE%E5%B9%B4,https://zh.wikipedia.org/wiki/%E5%B0%91%E7%8B%BC_(%E9%9B%BB%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E7%89%B9%E6%AE%8A%E8%BA%AB%E4%BB%BD,,
https://zh.wikipedia.org/wiki/%E6%84%9B%E5%90%9B%E5%A6%82%E5%A4%A2,https://zh.wikipedia.org/wiki/%E5%B0%96%E5%8F%AB%E6%97%85%E7%A4%BE%EF%BC%9A%E8%AE%8A%E5%BD%A2%E6%80%AA%E7%8D%B8,,,,https://zh.wikipedia.org/wiki/%E7%89%B9%E8%AD%A6%E6%96%B0%E4%BA%BA%E9%A1%9E,,
https://zh.wikipedia.org/wiki/%E6%84%9B%E5%B7%A2%E9%80%B2%E8%A1%8C%E5%BC%8F,https://zh.wikipedia.org/wiki/%E5%B0%96%E5%8F%AB%E6%97%85%E7%A4%BE3%EF%BC%9A%E6%80%AA%E7%8D%B8%E5%81%87%E6%9C%9F,,,,https://zh.wikipedia.org/wiki/%E7%8B%84%E4%BB%81%E5%82%91%E4%B9%8B%E9%80%9A%E5%A4%A9%E5%B8%9D%E5%9C%8B,,
https://zh.wikipedia.org/wiki/%E6%84%9B%E6%83%85%E4%B8%89%E9%81%B8%E4%B8%80,https://zh.wikipedia.org/wiki/%E5%B1%8D%E4%B8%AD%E7%BD%AA,,,,https://zh.wikipedia.org/wiki/%E7%8B%97%E5%92%AC%E7%8B%97_(2006%E5%B9%B4%E9%9B%BB%E5%BD%B1),,
https://zh.wikipedia.org/wiki/%E6%84%9B%E6%83%85%E5%92%8C%E9%A6%99%E7%85%99,https://zh.wikipedia.org/wiki/%E5%B1%8D%E7%BA%8F%E5%A6%96%E5%90%8E,,,,https://zh.wikipedia.org/wiki/%E7%8B%AC%E8%87%82%E6%8B%B3%E7%8E%8B,,
https://zh.wikipedia.org/wiki/%E6%84%9B%E6%83%85%E5%A4%A2%E5%B9%BB%E8%99%9F,https://zh.wikipedia.org/wiki/%E5%B1%8D%E8%AE%8A_(%E9%9B%BB%E5%BD%B1),,,,https://zh.wikipedia.org/wiki/%E7%8B%AC%E8%87%82%E6%8B%B3%E7%8E%8B%E5%A4%A7%E7%A0%B4%E8%A1%80%E6%BB%B4%E5%AD%90,,
https://zh.wikipedia.org/wiki/%E6%84%9B%E6%83%85%E5%A4%A7%E8%87%A8%E6%BC%94,https://zh.wikipedia.org/wiki/%E5%B1%B1T%E8%80%81%E5%A4%AB%E5%AD%90,,,,https://zh.wikipedia.org/wiki/%E7%8B%BC%E7%89%99,,
